run_id,model,model_description,input_policy,g05_fraction,g05_count_per_sample,seed,parameter_count,mean_position_mae,position_error_1,position_error_2,mean_position_3d_error,charge_mae_q1,charge_mae_q2,charge_magnitude_mae,relative_sign_accuracy,global_sign_bce,global_sign_accuracy,absolute_sign_accuracy,signed_pair_accuracy,position_mae_x1,position_mae_y1,position_mae_z1,position_mae_x2,position_mae_y2,position_mae_z2,observed_sample_fraction,observations_per_sample,best_validation_loss,best_epoch,elapsed_seconds,best_checkpoint
g05_full_reconstruction__g05_000pct__seed_41__0a07081c4d6d,g05_full_reconstruction,"G05 context is available to position, magnitude, and relative-sign restoration as well as the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 + masked G05"",""position"":""G00 + masked G05"",""relative_sign"":""G00 + masked G05""}",0.0,0,41,211946,0.12200429290533066,0.2456117570400238,0.2558782696723938,0.2507450133562088,0.09991256667673588,0.10005470670759678,0.09927845746278763,0.998,,,,,0.10203926265239716,0.15630383789539337,0.10019437223672867,0.10147589445114136,0.1624423861503601,0.10957004129886627,0.0,0.0,0.14124862217903136,252,252.21698329999344,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_full_reconstruction__g05_000pct__seed_41__0a07081c4d6d\best.pt
g05_full_reconstruction__g05_010pct__seed_41__c2e8779fcb72,g05_full_reconstruction,"G05 context is available to position, magnitude, and relative-sign restoration as well as the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 + masked G05"",""position"":""G00 + masked G05"",""relative_sign"":""G00 + masked G05""}",0.1,3,41,211946,0.1302066445350647,0.26983439922332764,0.26867127418518066,0.26925283670425415,0.15838225822150706,0.15447993621230124,0.10121021419763565,0.998,0.12208014868543066,0.951,0.951,0.95,0.10350848734378815,0.18214404582977295,0.10561124980449677,0.10711035877466202,0.17026053369045258,0.11260519176721573,1.0,3.0,0.28155727553367615,171,305.28245060000336,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_full_reconstruction__g05_010pct__seed_41__c2e8779fcb72\best.pt
g05_full_reconstruction__g05_025pct__seed_41__e8fe2cf5ddc0,g05_full_reconstruction,"G05 context is available to position, magnitude, and relative-sign restoration as well as the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 + masked G05"",""position"":""G00 + masked G05"",""relative_sign"":""G00 + masked G05""}",0.25,8,41,211946,0.12477162480354309,0.2543363869190216,0.25669458508491516,0.2555154860019684,0.13711486901342868,0.13888020791113376,0.0996168851852417,0.998,0.07797329705063444,0.965,0.965,0.964,0.10057933628559113,0.16756857931613922,0.1049397885799408,0.10689526796340942,0.16179108619689941,0.10685570538043976,1.0,8.0,0.21726908534765244,253,303.0493501000019,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_full_reconstruction__g05_025pct__seed_41__e8fe2cf5ddc0\best.pt
g05_full_reconstruction__g05_050pct__seed_41__3dfed55a5157,g05_full_reconstruction,"G05 context is available to position, magnitude, and relative-sign restoration as well as the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 + masked G05"",""position"":""G00 + masked G05"",""relative_sign"":""G00 + masked G05""}",0.5,16,41,211946,0.12466999143362045,0.2522396445274353,0.2611846327781677,0.2567121386528015,0.12713848695158958,0.12502037469297647,0.09759224206209183,0.998,0.06556186398261724,0.973,0.973,0.972,0.09650858491659164,0.16261737048625946,0.10850726068019867,0.09849584847688675,0.17572106420993805,0.10616982728242874,1.0,16.0,0.19993004301190376,248,302.9132791000011,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_full_reconstruction__g05_050pct__seed_41__3dfed55a5157\best.pt
g05_full_reconstruction__g05_075pct__seed_41__c3b471310cff,g05_full_reconstruction,"G05 context is available to position, magnitude, and relative-sign restoration as well as the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 + masked G05"",""position"":""G00 + masked G05"",""relative_sign"":""G00 + masked G05""}",0.75,24,41,211946,0.12318447977304459,0.24698875844478607,0.26122695207595825,0.25410785526037216,0.13043000078201294,0.1309495093524456,0.09875643998384476,0.999,0.05824617098119754,0.97,0.9705,0.97,0.09461157768964767,0.16471830010414124,0.09953305870294571,0.10370468348264694,0.17526234686374664,0.10127691179513931,1.0,24.0,0.199267520904541,270,303.637221099998,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_full_reconstruction__g05_075pct__seed_41__c3b471310cff\best.pt
g05_full_reconstruction__g05_100pct__seed_41__aeaf9fa03af3,g05_full_reconstruction,"G05 context is available to position, magnitude, and relative-sign restoration as well as the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 + masked G05"",""position"":""G00 + masked G05"",""relative_sign"":""G00 + masked G05""}",1.0,32,41,211946,0.1237294003367424,0.2557324171066284,0.2536875307559967,0.25470997393131256,0.12542363081872462,0.1227672865986824,0.10022962838411331,0.998,0.05413225647898629,0.978,0.977,0.976,0.0994792953133583,0.17120222747325897,0.10025514662265778,0.09746605157852173,0.16723592579364777,0.10673771053552628,1.0,32.0,0.18184134447574615,265,303.29513769999903,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_full_reconstruction__g05_100pct__seed_41__aeaf9fa03af3\best.pt
g05_sign_only__g05_000pct__seed_41__0a09ab7cff04,g05_sign_only,"G00 restores ordered positions, magnitudes, and relative sign; G05 is restricted to the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 only"",""position"":""G00 only"",""relative_sign"":""G00 only""}",0.0,0,41,211946,0.12200429290533066,0.2456117570400238,0.2558782696723938,0.2507450133562088,0.09991256667673588,0.10005470670759678,0.09927845746278763,0.998,,,,,0.10203926265239716,0.15630383789539337,0.10019437223672867,0.10147589445114136,0.1624423861503601,0.10957004129886627,0.0,0.0,0.14124862217903136,252,187.8400369999872,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_sign_only__g05_000pct__seed_41__0a09ab7cff04\best.pt
g05_sign_only__g05_010pct__seed_41__f58ce952bf24,g05_sign_only,"G00 restores ordered positions, magnitudes, and relative sign; G05 is restricted to the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 only"",""position"":""G00 only"",""relative_sign"":""G00 only""}",0.1,3,41,211946,0.12356410175561905,0.24712707102298737,0.2594267725944519,0.25327692180871964,0.1548617834150791,0.15409889754652978,0.09829267859458923,0.998,0.1237957651937542,0.95,0.95,0.949,0.10445445775985718,0.15635067224502563,0.10141987353563309,0.10638517886400223,0.16254696249961853,0.11022745817899704,1.0,3.0,0.2749770964384079,244,301.61703110000235,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_sign_only__g05_010pct__seed_41__f58ce952bf24\best.pt
g05_sign_only__g05_025pct__seed_41__80ffc907814f,g05_sign_only,"G00 restores ordered positions, magnitudes, and relative sign; G05 is restricted to the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 only"",""position"":""G00 only"",""relative_sign"":""G00 only""}",0.25,8,41,211946,0.12356410175561905,0.24712707102298737,0.2594267725944519,0.25327692180871964,0.13230926635861398,0.1327687796652317,0.09829267859458923,0.998,0.07182543352216915,0.967,0.967,0.966,0.10445445775985718,0.15635067224502563,0.10141987353563309,0.10638517886400223,0.16254696249961853,0.11022745817899704,1.0,8.0,0.20902238935232165,244,294.44262920001347,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_sign_only__g05_025pct__seed_41__80ffc907814f\best.pt
g05_sign_only__g05_050pct__seed_41__048a2a29298a,g05_sign_only,"G00 restores ordered positions, magnitudes, and relative sign; G05 is restricted to the q1-anchored global-sign prediction.","{""global_sign"":""G05 only"",""magnitude"":""G00 only"",""position"":""G00 only"",""relative_sign"":""G00 only""}",0.5,16,41,211946,0.12200429290533066,0.2456117570400238,0.2558782696723938,0.2507450133562088,0.12680860854685305,0.1293476718813181,0.09927845746278763,0.998,0.0676440978505243,0.975,0.974,0.973,0.10203926265239716,0.15630383789539337,0.10019437223672867,0.10147589445114136,0.1624423861503601,0.10957004129886627,1.0,16.0,0.19917262136936187,252,295.6870939999935,C:\Users\COM\Documents\KK-AI\Models\model_experiments\g05_routing_final_v1\g05_sign_only__g05_050pct__seed_41__048a2a29298a\best.pt
